City,Fuel Type,Kms Driven,Transmission,Owner Number,Brand,Price,Seats,Mileage,Engine,Max Power,Torque,Car Age
Bangalore,Petrol,95678,Manual,1,Renault,889000,5,16,1330,153,254,5
Bangalore,Petrol,12003,Automatic,1,Renault,850000,5,19,999,71,96,3
Bangalore,Diesel,114427,Manual,2,Ford,836000,5,23,1498,98,205,7
Bangalore,Petrol,20000,Automatic,1,Renault,660000,5,19,999,71,96,3
Bangalore,Petrol,64655,Manual,1,Honda,334000,5,19,1198,86,109,13
Bangalore,Petrol,46456,Manual,1,Mahindra,594000,6,18,1198,82,115,7
Bangalore,Petrol,20000,Automatic,1,Renault,991000,5,18,999,98,152,4
Bangalore,Diesel,50000,Manual,1,Jeep,1450000,5,17,1949,170,350,7
Bangalore,Diesel,90000,Manual,4,Volkswagen,219000,5,20,1598,103,250,14
Bangalore,Diesel,20000,Manual,1,Hyundai,1285000,5,19,1493,113,250,3
Bangalore,Petrol,27000,Automatic,1,Volvo,1775000,5,19,1949,178,300,4
Bangalore,Diesel,150000,Manual,3,Toyota,455000,8,12,1949,102,20,17
Bangalore,Petrol,10000,Manual,1,Maruti,825000,5,22,1197,88,113,3
Bangalore,Petrol,40000,Manual,1,Honda,825000,5,17,1497,117,145,7
Bangalore,Diesel,40000,Manual,1,Ford,919999,5,23,1498,98,205,5
Bangalore,Diesel,20000,Automatic,2,Mercedes-Benz,1775000,5,19,1949,167,372,7
Bangalore,Diesel,91598,Manual,2,Ford,729000,5,22,1498,98,205,8
Bangalore,Petrol,57521,Manual,1,Maruti,432000,5,25,998,65,89,10
Bangalore,Diesel,100000,Manual,1,Renault,700000,5,19,1461,83,200,9
Bangalore,Petrol,7598,Manual,1,Hyundai,1499000,5,17,1497,113,143,4
Bangalore,Petrol,38520,Manual,1,Renault,762000,5,13,1598,102,148,8
Bangalore,Petrol,20000,Manual,1,MG,1625000,5,15,1498,108,144,3
Bangalore,Diesel,110455,Manual,2,Renault,632000,5,20,1461,83,200,11
Bangalore,Petrol,26901,Automatic,1,Hyundai,1218000,5,18,998,118,171,5
Bangalore,Petrol,65376,Automatic,1,Hyundai,524000,5,18,1197,81,113,8
Bangalore,Diesel,28177,Manual,3,Mahindra,1405000,7,15,1949,152,360,7
Bangalore,Petrol,10000,Manual,1,Kia,1390000,5,18,998,118,172,3
Bangalore,Petrol,30000,Automatic,1,MG,1775000,5,19,1451,141,250,4
Bangalore,Petrol,27000,Automatic,1,Hyundai,1275000,5,13,1591,121,151,7
Bangalore,Petrol,90000,Automatic,3,Hyundai,275000,5,19,1197,80,11,15
Bangalore,Petrol,20000,Manual,1,Honda,1125000,5,17,1497,117,145,3
Bangalore,Petrol,82998,Automatic,1,Honda,650000,5,18,1497,117,145,9
Bangalore,Petrol,110000,Automatic,3,Audi,700000,5,12,1781,163,22,15
Bangalore,Petrol,14500,Manual,1,Honda,1100000,5,17,1497,117,145,6
Bangalore,Diesel,120000,Manual,3,Mahindra,260000,5,21,1461,65,160,9
Bangalore,Petrol,68000,Automatic,2,Hyundai,395000,5,19,1197,80,11,15
Bangalore,Petrol,25887,Manual,1,Hyundai,681000,5,20,1197,81,113,6
Bangalore,Petrol,74094,Manual,1,Maruti,405000,5,21,998,65,89,5
Bangalore,Petrol,40000,Automatic,1,Honda,765000,5,19,1199,88,110,7
Bangalore,Diesel,91045,Manual,1,Maruti,487000,5,23,1248,73,190,11
Bangalore,Diesel,80033,Manual,1,Mahindra,1474000,7,15,1949,152,360,7
Bangalore,Diesel,70000,Automatic,2,Mahindra,1340000,7,16,1949,140,330,8
Bangalore,Petrol,13957,Automatic,1,Renault,770000,7,18,999,71,96,4
Bangalore,Petrol,34140,Automatic,2,Maruti,818000,5,21,1197,83,115,7
Bangalore,Petrol,20056,Manual,1,Ford,724000,5,17,1497,121,150,8
Bangalore,Petrol,38233,Automatic,3,Maruti,468000,5,26,998,65,89,9
Bangalore,Petrol,100000,Manual,1,Volkswagen,500000,5,14,1390,120,200,12
Bangalore,Diesel,50000,Manual,2,Ford,600000,5,22,1498,98,205,9
Bangalore,Diesel,70000,Manual,2,Mahindra,1350000,7,16,1949,140,330,8
Bangalore,Petrol,44000,Manual,1,Hyundai,525000,5,18,1197,82,114,9
Bangalore,Petrol,90000,Manual,2,Hyundai,175000,5,15,1341,83,115,19
Bangalore,Petrol,30000,Automatic,1,Maruti,725000,5,19,1373,91,130,9
Bangalore,Petrol,50000,Manual,1,Hyundai,550000,5,18,1197,81,113,7
Bangalore,Petrol,98000,Manual,1,Maruti,650000,5,22,1197,81,113,6
Bangalore,Petrol,47000,Automatic,1,Honda,775000,5,18,1199,88,110,8
Bangalore,Petrol,70000,Manual,1,Hyundai,900000,5,17,1591,121,151,6
Bangalore,Petrol,16998,Manual,1,Maruti,408000,5,22,796,47,69,5
Bangalore,Petrol,15256,Automatic,1,Hyundai,642000,5,18,1197,81,113,8
Bangalore,Petrol,4495,Automatic,1,Datsun,521000,5,22,999,67,91,5
Bangalore,Petrol,34561,Manual,1,Renault,695000,7,20,999,71,96,5
Bangalore,Petrol,40000,Manual,2,Maruti,390000,5,23,998,67,90,7
Bangalore,Petrol,142135,Manual,1,Tata,429000,5,23,1199,84,114,9
Bangalore,Petrol,120000,Manual,1,Ford,520000,5,18,1194,94,119,4
Bangalore,Petrol,9553,Automatic,1,Maruti,625000,5,20,1197,81,113,6
Bangalore,Petrol,7600,Manual,1,Renault,601000,5,21,999,67,91,3
Bangalore,Diesel,120000,Manual,1,Jeep,1300000,5,17,1949,170,350,8
Bangalore,Petrol,20000,Automatic,1,Hyundai,645000,5,18,1197,81,113,8
Bangalore,Diesel,120000,Automatic,2,Audi,1775000,7,12,1949,178,372,12
Bangalore,Petrol,45578,Manual,1,Hyundai,695000,5,18,1197,81,114,9
Bangalore,Diesel,100000,Automatic,2,BMW,1644000,5,22,1949,178,372,11
Bangalore,Petrol,42000,Manual,1,Ford,894999,5,17,1497,121,150,6
Bangalore,Petrol,90000,Manual,2,Hyundai,350000,5,20,1197,78,111,12
Bangalore,Diesel,70000,Manual,1,Hyundai,550000,5,22,1582,126,259,13
Bangalore,Diesel,100000,Automatic,3,Ford,750000,7,11,1949,153,372,15
Bangalore,Petrol,16306,Manual,1,Maruti,581000,5,20,1197,81,113,8
Bangalore,Petrol,25086,Manual,3,Maruti,513000,5,20,1197,81,113,5
Bangalore,Petrol,54845,Manual,1,Maruti,650000,5,21,1197,81,113,8
Bangalore,Diesel,35642,Manual,1,Ford,806000,5,24,1498,98,215,5
Bangalore,Petrol,22173,Automatic,1,Maruti,725000,5,21,1197,83,115,9
Bangalore,Diesel,50000,Automatic,1,BMW,1775000,5,17,1949,178,372,7
Bangalore,Petrol,67790,Manual,1,Hyundai,426000,5,18,1197,82,114,11
Bangalore,Petrol,38000,Manual,1,Maruti,484999,5,23,998,67,90,6
Bangalore,Petrol,49713,Manual,2,Honda,351000,5,19,1198,86,109,13
Bangalore,Petrol,10002,Manual,1,Renault,490000,5,21,999,67,91,4
Bangalore,Diesel,46706,Manual,1,Mahindra,1495000,7,16,1949,140,330,8
Bangalore,Diesel,90000,Manual,2,Maruti,509999,5,25,1248,74,190,11
Bangalore,Diesel,106000,Automatic,1,BMW,1775000,5,18,1949,178,372,9
Bangalore,Petrol,55833,Automatic,1,Volkswagen,1025000,5,17,1197,103,175,8
Bangalore,Diesel,46716,Automatic,2,Audi,1775000,5,15,1949,174,372,10
Bangalore,Diesel,54000,Manual,1,Skoda,825000,5,21,1498,108,250,9
Bangalore,Diesel,68000,Manual,2,Ford,675000,5,21,1498,98,215,9
Bangalore,Diesel,113348,Manual,3,Ford,190000,5,20,1399,68,160,15
Bangalore,Diesel,134000,Automatic,1,Audi,890000,5,17,1949,174,372,11
Bangalore,Petrol,20000,Automatic,1,Renault,823000,5,19,999,71,96,3
Bangalore,Petrol,52311,Manual,1,Maruti,554000,5,22,1197,88,113,11
Bangalore,Petrol,59514,Manual,1,Maruti,499000,5,22,1197,88,113,11
Bangalore,Petrol,10000,Automatic,1,Renault,815000,5,19,999,71,96,3
Bangalore,Petrol,36743,Manual,1,Maruti,719000,5,21,1197,81,113,5
Bangalore,Petrol,83046,Manual,1,Maruti,372000,5,25,998,65,89,10
Bangalore,Petrol,10000,Automatic,1,Maruti,515000,5,23,998,67,90,7
Bangalore,Petrol,59420,Manual,2,Honda,554000,5,18,1199,88,110,9
Bangalore,Petrol,4545,Manual,1,Tata,700000,5,20,1199,83,114,2
Bangalore,Petrol,70404,Manual,1,Maruti,409999,5,22,1197,88,113,14
Bangalore,Petrol,39725,Manual,1,Maruti,685000,5,20,1373,91,130,9
Bangalore,Petrol,10000,Automatic,1,BMW,1775000,5,16,1949,178,372,3
Bangalore,Diesel,10000,Automatic,1,Kia,1775000,5,17,1493,113,250,3
Bangalore,Petrol,60000,Manual,2,Maruti,180000,5,18,998,67,90,19
Bangalore,Petrol,50000,Manual,2,Ford,765000,5,17,1497,121,150,7
Bangalore,Petrol,10000,Manual,1,MG,1775000,5,13,1451,141,250,2
Bangalore,Petrol,50000,Manual,3,Hyundai,491000,5,16,1797,147,177,12
Bangalore,Diesel,23272,Manual,1,Ford,1175000,5,21,1498,98,215,4
Bangalore,Petrol,8407,Manual,1,Ford,999000,5,15,1496,120,149,5
Bangalore,Petrol,50000,Automatic,1,Maruti,715000,5,21,1197,81,113,7
Bangalore,Diesel,10000,Automatic,1,Audi,1775000,5,18,1949,178,372,7
Bangalore,Petrol,14881,Automatic,1,Hyundai,1775000,5,19,1353,138,242,4
Bangalore,Petrol,54305,Manual,1,Hyundai,404000,5,18,1197,82,113,13
Bangalore,Petrol,50000,Manual,2,Hyundai,358000,5,19,1086,68,99,9
Bangalore,Petrol,64998,Automatic,1,Maruti,581000,5,20,1197,81,113,8
Bangalore,Petrol,75940,Manual,1,Hyundai,630000,5,18,1197,81,114,10
Bangalore,Petrol,25639,Manual,1,Honda,560000,5,18,1199,88,110,9
Bangalore,Diesel,44107,Manual,1,Mahindra,1551000,7,15,1949,152,360,6
Bangalore,Petrol,60000,Manual,2,Hyundai,525000,5,17,1591,121,154,11
Bangalore,Petrol,41594,Manual,1,Maruti,501000,5,23,998,67,90,7
Bangalore,Petrol,24786,Automatic,2,Maruti,617000,5,20,1197,81,113,5
Bangalore,Petrol,56000,Manual,1,Maruti,365000,5,23,998,67,90,8
Bangalore,Petrol,90000,Automatic,1,Honda,994999,5,18,1498,119,145,7
Bangalore,Petrol,31000,Manual,2,Hyundai,775000,5,18,1197,81,114,6
Bangalore,Diesel,30000,Automatic,2,Jaguar,1775000,5,16,1949,177,372,7
Bangalore,Petrol,36000,Manual,1,Hyundai,770000,5,17,1591,121,151,8
Bangalore,Petrol,19065,Manual,1,Maruti,725000,5,22,1197,81,113,7
Bangalore,Petrol,30538,Automatic,1,Honda,840000,5,18,1199,88,110,6
Bangalore,Petrol,48891,Manual,2,Hyundai,799000,5,18,1197,81,117,7
Bangalore,Petrol,60000,Automatic,2,Mercedes-Benz,1380000,5,15,1595,120,200,11
Bangalore,Petrol,26676,Manual,1,Maruti,696000,5,22,1197,81,113,7
Bangalore,Petrol,35647,Manual,1,Maruti,576000,5,22,1197,88,113,10
Bangalore,Petrol,63825,Manual,1,Toyota,721000,5,22,1197,88,113,5
Bangalore,Petrol,31346,Manual,2,Honda,994999,5,17,1497,117,145,7
Bangalore,Petrol,79349,Manual,2,Hyundai,594000,5,18,1197,81,114,10
Bangalore,Diesel,88203,Manual,1,Mahindra,927000,7,15,1949,140,330,10
Bangalore,Diesel,37370,Automatic,1,Audi,1775000,5,15,1949,178,372,7
Bangalore,Petrol,52228,Manual,1,Maruti,426000,5,20,998,67,90,10
Bangalore,Diesel,70000,Automatic,1,Hyundai,1100000,5,17,1582,126,259,10
Bangalore,Petrol,40542,Manual,1,Nissan,905000,5,20,999,98,160,3
Bangalore,Petrol,47936,Automatic,1,Renault,848000,5,14,1498,104,142,6
Bangalore,Petrol,10000,Manual,3,Maruti,400000,6,19,1197,81,113,30
Bangalore,Diesel,70000,Automatic,2,Skoda,575000,5,11,1949,163,35,17
Bangalore,Petrol,110000,Manual,5,Honda,400000,5,16,1497,116,146,12
Bangalore,Petrol,10000,Manual,3,Maruti,400000,8,19,1197,81,113,30
Bangalore,Petrol,45000,Manual,2,Hyundai,894999,5,15,1591,121,151,9
Bangalore,Petrol,20469,Manual,1,Hyundai,1099000,5,18,998,118,171,6
Bangalore,Petrol,60000,Manual,1,Hyundai,425000,5,17,1197,80,11,14
Bangalore,Petrol,70000,Manual,2,Maruti,445000,5,19,1197,85,114,13
Bangalore,Diesel,150000,Manual,4,Skoda,320000,5,20,1598,103,250,11
Bangalore,Petrol,46258,Manual,2,Volkswagen,775000,5,16,1598,103,153,8
Bangalore,Petrol,54242,Manual,3,Maruti,327000,5,18,998,67,90,12
Bangalore,Petrol,90727,Automatic,1,Honda,661000,5,19,1199,88,110,8
Bangalore,Diesel,100000,Manual,1,Mahindra,775000,7,15,1949,140,330,13
Bangalore,Petrol,31003,Manual,1,Maruti,682000,5,21,1197,81,113,8
Bangalore,Petrol,24233,Manual,1,Hyundai,577000,5,18,1197,81,113,8
Bangalore,Petrol,90000,Manual,3,Volkswagen,500000,5,16,1198,74,110,10
Bangalore,Petrol,36983,Manual,1,Honda,679000,5,18,1199,88,110,8
Bangalore,Diesel,68915,Automatic,1,Mercedes-Benz,1445000,5,14,1949,120,200,11
Bangalore,Petrol,5440,Manual,1,Maruti,776000,5,22,1197,88,113,4
Bangalore,Petrol,8096,Manual,1,Tata,690000,5,20,1199,84,113,4
Bangalore,Diesel,120000,Manual,2,Skoda,380000,5,20,1598,103,250,13
Bangalore,Petrol,60000,Manual,3,Renault,560000,5,13,1598,102,145,11
Bangalore,Diesel,120000,Manual,1,Tata,1125000,7,14,1949,147,320,8
Bangalore,Diesel,125903,Manual,2,Renault,515000,7,19,1461,108,245,10
Bangalore,Petrol,33040,Manual,2,Hyundai,799000,5,18,1197,81,114,7
Bangalore,Diesel,110000,Manual,2,Toyota,1200000,7,11,1949,171,343,16
Bangalore,Diesel,30722,Manual,1,Hyundai,835000,5,22,1396,88,224,6
Bangalore,Diesel,80000,Manual,1,Honda,750000,5,26,1498,98,200,9
Bangalore,Diesel,120000,Manual,2,Toyota,1275000,7,11,1949,171,343,16
Bangalore,Diesel,33000,Automatic,2,Mercedes-Benz,1775000,5,14,1949,178,372,8
Bangalore,Petrol,58778,Manual,1,Honda,527000,5,17,1497,117,145,11
Bangalore,Petrol,51395,Manual,1,Maruti,426000,5,21,998,65,89,6
Bangalore,Petrol,100000,Automatic,2,Ford,625000,5,14,1496,120,149,10
Bangalore,Petrol,65881,Manual,2,Maruti,447000,5,22,1197,88,113,12
Bangalore,Petrol,49934,Manual,2,Maruti,552000,5,22,1197,88,113,11
Bangalore,Diesel,91000,Manual,2,Honda,795000,5,26,1498,98,200,9
Bangalore,Petrol,61576,Manual,2,Maruti,459000,5,21,998,67,90,7
Bangalore,Petrol,114321,Manual,2,Maruti,700000,5,20,1373,91,130,9
Bangalore,Petrol,53125,Manual,1,Maruti,405000,5,21,998,65,89,6
Bangalore,Petrol,36462,Automatic,1,Renault,536000,5,22,999,67,91,5
Bangalore,Diesel,97542,Automatic,1,Mercedes-Benz,1775000,5,15,1949,178,372,11
Bangalore,Diesel,89000,Automatic,1,Mercedes-Benz,1775000,5,11,1949,178,372,8
Bangalore,Petrol,13000,Manual,2,Renault,894999,5,14,1498,104,142,7
Bangalore,Diesel,41000,Manual,1,Hyundai,1375000,5,22,1582,126,259,7
Bangalore,Petrol,94471,Automatic,1,Volkswagen,880000,5,17,1197,103,175,8
Bangalore,Diesel,58000,Manual,1,Toyota,1030000,7,12,1949,102,20,14
Bangalore,Petrol,46000,Manual,1,Maruti,475000,5,20,1197,81,113,9
Bangalore,Petrol,10000,Manual,1,MG,1150000,5,19,1498,108,144,3
Bangalore,Diesel,36531,Automatic,1,Mercedes-Benz,1775000,5,19,1949,178,372,5
Bangalore,Petrol,50000,Manual,1,Toyota,960000,5,17,1462,103,138,4
Bangalore,Petrol,36004,Manual,2,Maruti,532000,5,21,998,67,90,5
Bangalore,Petrol,58808,Manual,2,Honda,651000,5,17,1497,117,145,9
Bangalore,Diesel,10000,Automatic,1,Mercedes-Benz,1775000,5,19,1949,170,372,8
Bangalore,Petrol,31983,Manual,1,Hyundai,715000,5,18,1197,81,114,9
Bangalore,Diesel,78536,Manual,1,Maruti,740000,5,24,1248,88,200,9
Bangalore,Diesel,20000,Manual,1,Kia,1700000,5,20,1493,113,250,3
Bangalore,Petrol,54134,Manual,2,Maruti,455000,5,22,1197,88,113,12
Bangalore,Petrol,10000,Automatic,1,Kia,1698999,5,16,1497,113,144,4
Bangalore,Petrol,27227,Manual,2,Hyundai,524000,5,18,1197,81,113,6
Bangalore,Petrol,25508,Automatic,1,Jeep,1764999,5,16,1368,160,250,6
Bangalore,Petrol,30000,Manual,1,Hyundai,525000,5,18,1197,81,114,8
Bangalore,Petrol,20000,Automatic,1,Kia,1600000,5,16,1353,138,242,6
Bangalore,Diesel,100000,Manual,2,Volkswagen,360000,5,20,1598,103,250,13
Bangalore,Petrol,20000,Automatic,1,Mahindra,1650000,4,19,1949,150,320,4
Bangalore,Petrol,50000,Manual,1,Hyundai,409999,5,17,1197,80,11,14
Bangalore,Diesel,36000,Automatic,1,Mercedes-Benz,1775000,5,17,1949,136,300,7
Bangalore,Diesel,40000,Manual,1,Hyundai,850000,5,22,1396,88,224,6
Bangalore,Petrol,19047,Automatic,1,Hyundai,1260000,5,18,998,118,171,4
Bangalore,Petrol,50000,Manual,1,Tata,850000,5,17,1198,108,170,5
Bangalore,Petrol,64453,Automatic,1,Maruti,493000,5,23,998,67,90,7
Bangalore,Petrol,43387,Manual,1,Honda,505000,5,18,1198,86,109,7
Bangalore,Petrol,36538,Automatic,1,Maruti,825000,5,19,1197,81,113,5
Bangalore,Petrol,36787,Manual,2,Hyundai,682000,5,17,1197,81,114,8
Bangalore,Petrol,32112,Manual,2,Maruti,486000,5,25,998,65,89,7
Bangalore,Petrol,30000,Manual,1,Hyundai,1775000,5,19,1497,113,143,3
Bangalore,Petrol,53701,Manual,1,Hyundai,540000,5,18,1197,81,113,8
Bangalore,Petrol,30000,Manual,2,Hyundai,530000,5,18,1197,81,113,7
Bangalore,Petrol,26085,Manual,2,Maruti,407000,5,22,796,47,69,5
Bangalore,Petrol,46894,Manual,3,Hyundai,453000,5,18,1197,82,114,9
Bangalore,Petrol,30000,Manual,1,Kia,1010000,5,18,998,118,172,4
Bangalore,Petrol,53692,Automatic,2,Honda,1675000,5,12,1949,178,226,8
Bangalore,Diesel,37809,Automatic,2,Mahindra,1645000,7,15,1949,152,360,7
Bangalore,Petrol,33000,Automatic,1,Tata,625000,5,23,1199,83,114,7
Bangalore,Petrol,30813,Manual,1,Maruti,635000,5,20,1197,81,113,3
Bangalore,Diesel,56254,Manual,1,Hyundai,550000,5,23,1582,126,259,12
Bangalore,Diesel,58000,Automatic,1,Mercedes-Benz,1775000,5,17,1949,136,300,8
Bangalore,Petrol,15727,Automatic,2,Maruti,1025000,5,20,1462,103,138,5
Bangalore,Electric,20000,Automatic,1,Mahindra,550000,4,27,1197,25,70,8
Bangalore,Petrol,21113,Manual,1,Hyundai,977000,5,20,998,118,171,4
Bangalore,Diesel,71775,Manual,1,Hyundai,1705000,5,14,1493,113,250,4
Bangalore,Petrol,59882,Automatic,1,Maruti,667000,5,22,1197,88,113,7
Bangalore,Petrol,24463,Automatic,2,Hyundai,494000,5,18,1197,82,114,11
Bangalore,Petrol,72352,Manual,1,Honda,636000,5,17,1497,117,145,10
Bangalore,Diesel,90928,Manual,1,Ford,792000,5,23,1498,98,205,8
Bangalore,Petrol,10000,Manual,2,Nissan,695000,5,20,999,98,160,4
Bangalore,Petrol,60000,Manual,2,Ford,360000,5,15,1196,70,102,11
Bangalore,Petrol,80000,Manual,5,Maruti,58000,5,14,796,35,6,27
Bangalore,Diesel,117530,Manual,1,Maruti,827000,5,24,1248,88,200,9
Bangalore,Petrol,102814,Manual,1,Maruti,382000,5,22,1197,88,113,14
Bangalore,Petrol,20000,Manual,1,Tata,650000,5,19,1199,84,113,4
Bangalore,Petrol,34801,Automatic,1,Maruti,512000,5,23,998,67,90,8
Bangalore,Petrol,51877,Manual,3,Maruti,463000,5,25,998,65,89,7
Bangalore,Petrol,10000,Automatic,1,Hyundai,1500000,5,18,1497,113,143,2
Bangalore,Petrol,17125,Manual,2,Maruti,525000,5,21,998,67,90,7
Bangalore,Diesel,30000,Manual,1,Renault,459999,5,20,1461,83,200,11
Bangalore,Petrol,50318,Manual,1,Maruti,627000,5,21,1197,83,115,9
Bangalore,Petrol,46123,Manual,1,Hyundai,511000,5,17,1591,121,154,13
Bangalore,Petrol,120000,Manual,3,Hyundai,55000,5,15,1341,83,115,19
Bangalore,Diesel,70000,Manual,2,Hyundai,600000,5,22,1396,88,219,10
Bangalore,Diesel,33360,Automatic,1,Volkswagen,1285000,5,16,1949,138,320,11
Bangalore,Petrol,21800,Automatic,1,Volkswagen,1775000,5,12,1949,178,320,3
Bangalore,Petrol,10000,Manual,1,Tata,750000,5,19,1199,86,113,2
Bangalore,Petrol,60000,Manual,3,Hyundai,130000,5,19,1086,81,113,19
Bangalore,Petrol,11045,Automatic,1,Hyundai,985000,5,19,1197,86,114,4
Bangalore,Diesel,51406,Automatic,1,Volkswagen,1044999,5,22,1498,108,250,7
Bangalore,Diesel,70000,Manual,1,Tata,200000,5,25,1396,69,140,13
Bangalore,Petrol,26031,Manual,1,Maruti,710000,5,21,1197,83,115,8
Bangalore,Petrol,30740,Manual,1,Maruti,586000,5,22,1197,88,113,9
Bangalore,Petrol,20000,Automatic,1,MG,1500000,5,14,1498,108,144,3
Bangalore,Petrol,65909,Automatic,1,Maruti,584000,5,20,1197,81,113,8
Bangalore,Petrol,140590,Manual,1,Hyundai,409000,5,18,1197,82,113,12
Bangalore,Petrol,32953,Automatic,2,Toyota,1775000,7,11,1949,163,245,6
Bangalore,Petrol,51801,Automatic,1,Maruti,738000,5,21,1197,81,113,6
Bangalore,Diesel,80000,Manual,1,Hyundai,380000,5,24,1120,71,180,10
Bangalore,Petrol,62621,Manual,1,Hyundai,656000,5,18,1197,81,114,8
Bangalore,Petrol,79068,Manual,1,Maruti,483000,5,22,1197,88,113,11
Bangalore,Petrol,50000,Manual,1,Maruti,509999,5,22,1197,81,113,7
Bangalore,Diesel,30000,Automatic,2,Volkswagen,750000,5,21,1498,108,250,7
Bangalore,Petrol,72000,Manual,2,Hyundai,185000,5,19,1086,68,99,17
Bangalore,Petrol,80000,Manual,2,Hyundai,180000,5,19,1086,68,99,17
Bangalore,Petrol,10000,Manual,1,Toyota,1775000,8,11,1949,163,245,4
Bangalore,Diesel,20000,Automatic,1,Tata,1775000,5,14,1949,167,350,3
Bangalore,Diesel,36314,Automatic,2,Mahindra,1245000,7,16,1949,140,330,9
Bangalore,Petrol,67000,Manual,1,Volkswagen,300000,5,16,1198,73,110,15
Bangalore,Petrol,47488,Automatic,2,Maruti,546000,5,20,1197,81,113,8
Bangalore,Petrol,56814,Manual,1,Honda,533000,5,18,1199,88,110,9
Bangalore,Petrol,90000,Automatic,1,Honda,160000,5,14,1493,100,13,21
Bangalore,Petrol,63206,Manual,1,Hyundai,332000,5,20,1197,78,111,13
Bangalore,Petrol,61103,Manual,2,Maruti,809000,5,21,1462,103,138,7
Bangalore,Petrol,70000,Manual,1,Maruti,200000,5,19,796,46,62,17
Bangalore,Petrol,112268,Automatic,3,Maruti,347000,5,23,998,67,90,10
Bangalore,Petrol,70000,Manual,2,Maruti,150000,5,16,1298,88,11,19
Bangalore,Petrol,97346,Manual,1,Volkswagen,1359000,5,20,999,113,178,4
Bangalore,Petrol,36977,Manual,2,Hyundai,543000,5,18,1197,81,113,7
Bangalore,Petrol,70000,Manual,3,Maruti,150000,5,16,1298,88,11,19
Bangalore,Diesel,60000,Manual,2,Hyundai,475000,5,21,1396,88,219,12
Bangalore,Petrol,80000,Manual,2,Hyundai,110000,5,19,1086,81,113,22
Bangalore,Petrol,35000,Automatic,2,Renault,350000,5,24,999,67,91,9
Bangalore,Petrol,100000,Manual,3,Hyundai,135000,5,15,1341,61,115,19
Bangalore,Petrol,90000,Manual,2,Maruti,170000,5,18,998,67,90,20
Bangalore,Diesel,85700,Automatic,1,BMW,1775000,5,20,1949,178,372,7
Bangalore,Diesel,50000,Automatic,1,Mercedes-Benz,1775000,5,19,1949,170,372,9
Bangalore,Diesel,50000,Manual,2,Toyota,1449000,7,12,1949,100,200,10
Bangalore,Petrol,50000,Manual,1,Maruti,300000,5,23,998,67,90,10
Bangalore,Petrol,40082,Manual,2,Maruti,377000,5,20,998,67,90,11
Bangalore,Diesel,112566,Automatic,2,Maruti,638000,5,27,1248,74,190,8
Bangalore,Petrol,68000,Automatic,1,Hyundai,1575000,5,19,1397,138,242,5
Bangalore,Petrol,61978,Automatic,1,Maruti,674000,5,20,1197,81,113,4
Bangalore,Petrol,27658,Manual,1,Maruti,613000,5,20,1197,81,113,4
Bangalore,Petrol,26000,Manual,1,Kia,1145000,5,16,1497,113,144,6
Bangalore,Petrol,43371,Manual,2,Hyundai,595000,5,18,1197,81,114,10
Bangalore,Diesel,120000,Manual,2,Ford,450000,5,22,1498,89,204,11
Bangalore,Petrol,67633,Manual,1,Honda,599000,5,18,1199,88,110,8
Bangalore,Petrol,76794,Manual,1,Maruti,625000,5,21,1197,83,115,9
Bangalore,Diesel,120000,Manual,1,Toyota,750000,8,12,1949,102,20,14
Bangalore,Diesel,59577,Automatic,1,Toyota,1775000,8,11,1949,171,360,7
Bangalore,Diesel,100000,Manual,2,Chevrolet,445000,5,18,1949,147,327,15
Bangalore,Petrol,100000,Manual,3,Toyota,120000,5,13,1949,164,224,21
Bangalore,Petrol,50000,Manual,2,Hyundai,320000,5,20,1197,78,111,13
Bangalore,Diesel,20000,Automatic,1,Kia,1350000,5,19,1493,113,250,3
Bangalore,Petrol,120000,Manual,2,Maruti,165000,5,19,796,46,62,19
Bangalore,Petrol,50000,Manual,2,Fiat,525000,5,16,1368,145,212,7
Bangalore,Diesel,80000,Manual,1,Hyundai,888000,5,19,1582,126,259,10
Bangalore,Diesel,80000,Manual,2,Mahindra,575000,7,18,1493,100,240,10
Bangalore,Diesel,94932,Manual,1,Maruti,707000,5,27,1248,74,190,8
Bangalore,Petrol,75140,Manual,1,Maruti,593000,5,21,1197,83,115,9
Bangalore,Petrol,88000,Manual,1,Chevrolet,250000,5,18,1199,79,108,14
Bangalore,Petrol,73969,Manual,1,Hyundai,685000,5,18,1197,81,114,9
Bangalore,Petrol,62598,Manual,1,Hyundai,699000,5,17,1591,121,154,9
Bangalore,Petrol,70000,Automatic,2,Toyota,1200000,5,14,1798,138,173,8
Bangalore,Petrol,24343,Manual,2,Maruti,425000,5,22,796,47,69,4
Bangalore,Diesel,110000,Manual,2,Volkswagen,380000,5,22,1199,73,180,11
Bangalore,Petrol,58917,Manual,2,Volkswagen,574000,5,16,1199,74,110,8
Bangalore,Petrol,72338,Manual,1,Maruti,573000,5,22,1197,88,113,9
Bangalore,Diesel,50000,Manual,1,Tata,70000,5,17,1396,52,85,22
Bangalore,Diesel,110000,Manual,3,Mahindra,685000,7,16,1949,140,330,10
Bangalore,Petrol,41000,Automatic,2,Honda,425000,5,18,1198,86,109,13
Bangalore,Petrol,70000,Automatic,2,Hyundai,265000,5,19,1197,80,11,16
Bangalore,Petrol,25887,Manual,1,Maruti,600000,5,17,1298,85,114,6
Bangalore,Petrol,40000,Manual,1,Honda,650000,5,17,1497,117,145,9
